Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit_Ratio,Sales_per_Item,Discount_Amount,Shipping_Time,Order_Month,Order_Year,Order_Day,Is_Weekend,Profit_per_Item,Sales_Category,Category_encoded,Region_encoded,Segment_encoded
2239,CA-2017-166849,2017-04-20,2017-04-26,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Chicago,Illinois,60610,Central,FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,-0.29758321379920377,-0.8043033970404823,2.1497469260932105,-0.34504782388722977,-1.175,22.2,26.639999999999997,1.1684402151274713,4,2017,Thursday,0,-26.085,Medium,0,0,2
2240,CA-2016-146633,2016-11-15,2016-11-17,Second Class,TG-21310,Toby Gnade,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1.2627028624920342,-1.253741929331373,0.2121533166836726,1.5054110197553985,0.375,1016.792,203.35840000000002,-1.120571156034726,11,2016,Tuesday,0,381.297,High,1,3,0
2241,CA-2016-146633,2016-11-15,2016-11-17,Second Class,TG-21310,Toby Gnade,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,-0.30763433719582606,1.4428892644139713,0.2121533166836726,-0.06535496991163244,0.35,5.448,7.627200000000001,-1.120571156034726,11,2016,Tuesday,0,1.9068,Medium,1,3,0
2242,US-2016-126893,2016-11-26,2016-12-01,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,0.4254141173465261,-0.35486486474959156,1.1809501213884417,-0.6153839432244443,-0.23333333333333334,164.994,197.99280000000002,0.596187372336922,11,2016,Saturday,1,-38.4986,High,2,1,0
2243,CA-2017-103380,2017-11-21,2017-11-25,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,California,91104,West,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,-0.2780714544596561,-0.8043033970404823,-0.7566434880210966,-0.0571431737849816,0.27,28.28,0.0,0.023934529546372672,11,2017,Tuesday,0,7.6356,Medium,1,3,2
2244,CA-2017-103380,2017-11-21,2017-11-25,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,California,91104,West,OFF-AR-10003856,Office Supplies,Art,Newell 344,-0.35990531353177224,-0.8043033970404823,-0.7566434880210966,-0.11616428447775758,0.26,2.78,0.0,0.023934529546372672,11,2017,Tuesday,0,0.7228,Low,1,3,2
2245,CA-2017-103380,2017-11-21,2017-11-25,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,California,91104,West,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,-0.3543534477986443,-0.8043033970404823,-0.7566434880210966,-0.10731811898927458,0.39,4.51,0.0,0.023934529546372672,11,2017,Tuesday,0,1.7589,Low,1,3,2
2246,CA-2017-103380,2017-11-21,2017-11-25,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,California,91104,West,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",-0.35499528198744523,-1.253741929331373,-0.7566434880210966,-0.11276788969798869,0.26,8.62,0.0,0.023934529546372672,11,2017,Tuesday,0,2.2412,Low,1,3,2
2247,CA-2017-103380,2017-11-21,2017-11-25,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,California,91104,West,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,0.6901610927140698,-0.35486486474959156,0.2121533166836726,0.08897095910484906,0.075,219.992,131.9952,0.023934529546372672,11,2017,Tuesday,0,16.499399999999998,High,2,3,2
2248,CA-2015-116092,2015-02-15,2015-02-18,Second Class,JM-16195,Justin MacKendrick,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,-0.34738954685015444,-0.8043033970404823,-0.7566434880210966,-0.09495944266017592,0.48,6.68,0.0,-0.5483183132441767,2,2015,Sunday,1,3.2064,Low,1,3,0
2249,CA-2015-116092,2015-02-15,2015-02-18,Second Class,JM-16195,Justin MacKendrick,Consumer,United States,Los Angeles,California,90004,West,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",-0.3018835028641699,0.5440121998321898,0.2121533166836726,-0.06667877838474245,0.3125,8.344,8.344,-0.5483183132441767,2,2015,Sunday,1,2.6075,Medium,1,3,0
2250,CA-2015-116092,2015-02-15,2015-02-18,Second Class,JM-16195,Justin MacKendrick,Consumer,United States,Los Angeles,California,90004,West,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,-0.35034198411863865,0.5440121998321898,0.2121533166836726,-0.10450828107569504,0.36250000000000004,2.304,2.304,-0.5483183132441767,2,2015,Sunday,1,0.8352,Low,1,3,0
2251,CA-2015-116092,2015-02-15,2015-02-18,Second Class,JM-16195,Justin MacKendrick,Consumer,United States,Los Angeles,California,90004,West,OFF-AP-10001391,Office Supplies,Appliances,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,0.49995994920480796,0.9934507321230805,-0.7566434880210966,0.5479683558920305,0.2899999999999999,90.24000000000001,0.0,-0.5483183132441767,2,2015,Sunday,1,26.1696,High,1,3,0
2252,CA-2015-116092,2015-02-15,2015-02-18,Second Class,JM-16195,Justin MacKendrick,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10000477,Office Supplies,Paper,Xerox 22,-0.3376336671803806,-0.35486486474959156,-0.7566434880210966,-0.0825008723669664,0.48000000000000004,6.48,0.0,-0.5483183132441767,2,2015,Sunday,1,3.1104000000000003,Low,1,3,0
2253,CA-2016-117849,2016-04-15,2016-04-17,Second Class,JK-16120,Julie Kriz,Home Office,United States,San Diego,California,92105,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,-0.13824787642937772,-0.35486486474959156,-0.7566434880210966,0.17212115800050293,0.48000000000000004,47.9,0.0,-1.120571156034726,4,2016,Friday,0,22.992,High,1,3,2
2254,CA-2015-169201,2015-09-28,2015-10-01,First Class,HG-14965,Henry Goldwyn,Corporate,United States,San Francisco,California,94110,West,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,-0.2994124412372864,-0.35486486474959156,-0.7566434880210966,-0.06139250933523542,0.33,14.42,0.0,-0.5483183132441767,9,2015,Monday,0,4.7586,Medium,1,3,1
2255,CA-2015-169201,2015-09-28,2015-10-01,First Class,HG-14965,Henry Goldwyn,Corporate,United States,San Francisco,California,94110,West,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,-0.2989310655956857,-0.8043033970404823,-0.7566434880210966,-0.0572507519001779,0.35,21.78,0.0,-0.5483183132441767,9,2015,Monday,0,7.623,Medium,1,3,1
2256,CA-2016-164091,2016-09-17,2016-09-22,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Bangor,Maine,4401,East,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,0.33374094016009204,-0.35486486474959156,-0.7566434880210966,0.43841541386677063,0.29999999999999993,145.95000000000002,0.0,0.596187372336922,9,2016,Saturday,1,43.785,High,2,1,1
2257,CA-2016-164091,2016-09-17,2016-09-22,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Bangor,Maine,4401,East,FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",-0.19315679128129562,-0.8043033970404823,-0.7566434880210966,0.022548303327654718,0.31,54.74,0.0,0.596187372336922,9,2016,Saturday,1,16.9694,Medium,0,1,1
2258,CA-2017-105214,2017-06-16,2017-06-19,First Class,TS-21610,Troy Staebel,Consumer,United States,San Francisco,California,94122,West,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,1.5774711853637768,1.4428892644139713,0.2121533166836726,0.26602148426470124,0.075,173.28,242.592,-0.5483183132441767,6,2017,Friday,0,12.995999999999999,High,0,3,0
2259,CA-2017-105214,2017-06-16,2017-06-19,First Class,TS-21610,Troy Staebel,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",-0.3390777941051827,-0.8043033970404823,-0.7566434880210966,-0.08513653618927575,0.4700000000000001,9.27,0.0,-0.5483183132441767,6,2017,Friday,0,4.3569,Low,1,3,0
2260,CA-2015-117611,2015-11-08,2015-11-10,Second Class,MZ-17335,Maria Zettner,Home Office,United States,San Diego,California,92024,West,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,-0.3608038813960935,-1.253741929331373,-0.7566434880210966,-0.112089976813339,0.48,5.0,0.0,-1.120571156034726,11,2015,Sunday,1,2.4,Low,1,3,2
2261,CA-2015-117611,2015-11-08,2015-11-10,Second Class,MZ-17335,Maria Zettner,Home Office,United States,San Diego,California,92024,West,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,0.22803084926458206,-0.35486486474959156,-0.7566434880210966,0.16349185633154265,0.18,123.99000000000001,0.0,-1.120571156034726,11,2015,Sunday,1,22.3182,High,2,3,2
2262,US-2015-137960,2015-12-18,2015-12-18,Same Day,MW-18220,Mitch Webber,Consumer,United States,New York City,New York,10035,East,TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,-0.10208051989044638,-1.253741929331373,-0.7566434880210966,-0.0158844052235057,0.15,166.24,0.0,-2.2650768416158247,12,2015,Friday,0,24.936,High,2,1,0
2263,CA-2017-122994,2017-02-06,2017-02-09,First Class,MV-17485,Mark Van Huff,Consumer,United States,Arlington,Virginia,22204,South,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",0.20877582360055472,-0.35486486474959156,-0.7566434880210966,0.21573896094521194,0.21999999999999997,119.99000000000001,0.0,-0.5483183132441767,2,2017,Monday,0,26.3978,High,0,2,0
2264,CA-2016-131065,2016-11-14,2016-11-16,Second Class,AA-10375,Allen Armold,Consumer,United States,Atlanta,Georgia,30318,South,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,0.4334338355355935,-0.8043033970404823,-0.7566434880210966,0.3685767260348114,0.23,249.99,0.0,-1.120571156034726,11,2016,Monday,0,57.4977,High,2,2,0
2265,CA-2016-131065,2016-11-14,2016-11-16,Second Class,AA-10375,Allen Armold,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),-0.36035459746393284,-1.253741929331373,-0.7566434880210966,-0.112192432161145,0.44999999999999996,5.28,0.0,-1.120571156034726,11,2016,Monday,0,2.376,Low,1,2,0
2266,CA-2016-131065,2016-11-14,2016-11-16,Second Class,AA-10375,Allen Armold,Consumer,United States,Atlanta,Georgia,30318,South,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",-0.35557293275736607,-0.8043033970404823,-0.7566434880210966,-0.10576250529175349,0.47000000000000003,4.13,0.0,-1.120571156034726,11,2016,Monday,0,1.9411,Low,1,2,0
2267,CA-2017-149146,2017-10-12,2017-10-12,Same Day,SM-20320,Sean Miller,Home Office,United States,Monroe,North Carolina,28110,South,OFF-PA-10003919,Office Supplies,Paper,Xerox 1989,-0.35604147171519074,-0.8043033970404823,0.2121533166836726,-0.11085538987227671,0.3375,3.984,1.5936000000000001,-2.2650768416158247,10,2017,Thursday,0,1.3446,Low,1,2,2
2268,CA-2017-137470,2017-09-17,2017-09-17,Same Day,TP-21415,Tom Prescott,Consumer,United States,Seattle,Washington,98115,West,OFF-PA-10002001,Office Supplies,Paper,Xerox 1984,-0.34803138103895537,-0.8043033970404823,-0.7566434880210966,-0.09522582656447152,0.48999999999999994,6.48,0.0,-2.2650768416158247,9,2017,Sunday,1,3.1752,Low,1,3,0
2269,CA-2017-105480,2017-12-20,2017-12-26,Standard Class,DK-13225,Dean Katz,Corporate,United States,Rochester,New York,14609,East,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,-0.35842909489753016,-1.253741929331373,-0.7566434880210966,-0.10905729851828143,0.4799999999999999,6.48,0.0,1.1684402151274713,12,2017,Wednesday,0,3.1104,Low,1,1,1
2270,CA-2017-105480,2017-12-20,2017-12-26,Standard Class,DK-13225,Dean Katz,Corporate,United States,Rochester,New York,14609,East,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,-0.35762038381964095,-1.253741929331373,0.2121533166836726,-0.11227311574754223,0.3375,6.984,1.3968,1.1684402151274713,12,2017,Wednesday,0,2.3571,Low,1,1,1
2271,CA-2017-164917,2017-12-02,2017-12-07,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Miami,Florida,33180,South,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,-0.2918708895188757,0.5440121998321898,0.2121533166836726,-0.10442076713277743,0.08750000000000001,9.592,9.592,0.596187372336922,12,2017,Saturday,1,0.8393,Medium,1,2,1
2272,CA-2015-102036,2015-09-21,2015-09-27,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Seattle,Washington,98105,West,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,-0.048326906578370105,0.9934507321230805,-0.7566434880210966,0.082308800113764,0.24000000000000002,33.29,0.0,1.1684402151274713,9,2015,Monday,0,7.9896,High,1,3,0
2273,CA-2015-142944,2015-03-06,2015-03-11,Standard Class,JL-15850,John Lucas,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,0.3295850637876061,1.4428892644139713,-0.7566434880210966,0.28644937302808743,0.22,62.18,0.0,0.596187372336922,3,2015,Friday,0,13.679599999999999,High,0,3,0
2274,CA-2015-142944,2015-03-06,2015-03-11,Standard Class,JL-15850,John Lucas,Consumer,United States,San Francisco,California,94122,West,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,1.4282832465188928,-0.8043033970404823,0.2121533166836726,1.491313163897293,0.3375,559.992,223.9968,0.596187372336922,3,2015,Friday,0,188.9973,High,2,3,0
2275,CA-2014-157882,2014-10-03,2014-10-08,Second Class,AR-10405,Allen Rosenblatt,Corporate,United States,Los Angeles,California,90036,West,FUR-TA-10001866,Furniture,Tables,Bevis Round Conference Room Tables and Bases,-0.13867790533587435,-1.253741929331373,0.2121533166836726,-0.10702782883715758,0.025,143.432,28.6864,0.596187372336922,10,2014,Friday,0,3.5858,High,0,3,1
2276,CA-2014-157882,2014-10-03,2014-10-08,Second Class,AR-10405,Allen Rosenblatt,Corporate,United States,Los Angeles,California,90036,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",-0.17250256708568232,-0.35486486474959156,0.2121533166836726,-0.0635748082435032,0.11249999999999999,40.784,24.4704,0.596187372336922,10,2014,Friday,0,4.5882,Medium,0,3,1
2277,CA-2014-104283,2014-06-27,2014-07-01,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Southaven,Mississippi,38671,South,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",0.12249726277099225,0.5440121998321898,-0.7566434880210966,-0.12233551159393892,0.0,61.239999999999995,0.0,0.023934529546372672,6,2014,Friday,0,0.0,High,1,2,0
2278,CA-2014-104283,2014-06-27,2014-07-01,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Southaven,Mississippi,38671,South,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,-0.2308645498733491,-1.253741929331373,-0.7566434880210966,-0.026903477880040917,0.26,85.98,0.0,0.023934529546372672,6,2014,Friday,0,22.3548,Medium,0,2,0
2279,CA-2014-104283,2014-06-27,2014-07-01,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Southaven,Mississippi,38671,South,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,-0.009463846446474964,0.09457366754129916,-0.7566434880210966,0.107123485352377,0.24,55.99,0.0,0.023934529546372672,6,2014,Friday,0,13.4376,High,2,2,0
2280,CA-2017-142622,2017-10-30,2017-11-02,First Class,JK-15625,Jim Karlsson,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,-0.21227061342378678,-0.8043033970404823,0.2121533166836726,-0.14836770788231324,-0.0625,48.784,19.5136,-0.5483183132441767,10,2017,Monday,0,-3.049,Medium,0,3,0
2281,CA-2017-142622,2017-10-30,2017-11-02,First Class,JK-15625,Jim Karlsson,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,0.6168251183016777,1.892327796704862,0.2121533166836726,-0.22067215441813698,-0.0375,76.784,122.85440000000001,-0.5483183132441767,10,2017,Monday,0,-2.8794,High,0,3,0
2282,CA-2017-142622,2017-10-30,2017-11-02,First Class,JK-15625,Jim Karlsson,Consumer,United States,Seattle,Washington,98115,West,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,-0.04794180606508959,-0.8043033970404823,-0.7566434880210966,0.039869233668823945,0.19000000000000003,99.99,0.0,-0.5483183132441767,10,2017,Monday,0,18.9981,High,0,3,0
2283,CA-2016-132143,2016-09-03,2016-09-05,First Class,FM-14215,Filia McAdams,Corporate,United States,Middletown,Connecticut,6457,East,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",-0.2915499724244752,1.4428892644139713,-0.7566434880210966,-0.027762395212481212,0.4600000000000001,6.88,0.0,-1.120571156034726,9,2016,Saturday,1,3.1648,Medium,1,1,1
2284,CA-2015-153108,2015-03-05,2015-03-09,Standard Class,SF-20200,Sarah Foster,Consumer,United States,New Castle,Indiana,47362,Central,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,-0.3304451242658104,-0.8043033970404823,-0.7566434880210966,-0.09374363919954473,0.27999999999999997,11.96,0.0,0.023934529546372672,3,2015,Thursday,0,3.3488,Low,2,0,0
2285,CA-2015-153108,2015-03-05,2015-03-09,Standard Class,SF-20200,Sarah Foster,Consumer,United States,New Castle,Indiana,47362,Central,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,-0.2714445164602867,1.4428892644139713,-0.7566434880210966,-0.05238284218754537,0.26999999999999996,8.67,0.0,0.023934529546372672,3,2015,Thursday,0,2.3409,Medium,1,0,0
2286,CA-2016-112676,2016-05-05,2016-05-08,First Class,PJ-18835,Patrick Jones,Corporate,United States,Murfreesboro,Tennessee,37130,South,OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,-0.3457977980619282,-0.35486486474959156,0.2121533166836726,-0.10012575357329344,0.3625,4.784,2.8704,-0.5483183132441767,5,2016,Thursday,0,1.7342000000000002,Low,1,2,1
2287,CA-2017-165687,2017-11-17,2017-11-23,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Salem,Virginia,24153,South,OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,-0.31260213381714513,-0.8043033970404823,-0.7566434880210966,-0.06998082886507331,0.35,17.52,0.0,1.1684402151274713,11,2017,Friday,0,6.132,Medium,1,2,0
2288,US-2017-112928,2017-06-01,2017-06-05,Second Class,BB-10990,Barry Blumstein,Corporate,United States,Toledo,Ohio,43615,East,OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",-0.3407786547055051,0.5440121998321898,0.2121533166836726,-0.11673888822003621,0.075,3.496,3.4960000000000004,0.023934529546372672,6,2017,Thursday,0,0.2622,Low,1,1,1
2289,CA-2017-143343,2017-06-10,2017-06-13,First Class,BW-11200,Ben Wallace,Consumer,United States,Los Angeles,California,90032,West,OFF-AR-10002375,Office Supplies,Art,Newell 351,-0.34251160701526756,0.5440121998321898,-0.7566434880210966,-0.10203227683705007,0.29000000000000004,3.28,0.0,-0.5483183132441767,6,2017,Saturday,1,0.9512,Low,1,3,0
2290,CA-2017-115154,2017-01-08,2017-01-11,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Seattle,Washington,98115,West,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,1.0640359260324883,-0.8043033970404823,-0.7566434880210966,0.22075415022031564,0.09,446.49,0.0,-0.5483183132441767,1,2017,Sunday,1,40.1841,High,0,3,1
2291,CA-2015-149342,2015-04-20,2015-04-25,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Columbus,Georgia,31907,South,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,0.0932456696163908,-0.35486486474959156,-0.7566434880210966,0.20958523661761416,0.27,95.99000000000001,0.0,0.596187372336922,4,2015,Monday,0,25.9173,High,2,2,1
2292,CA-2015-149342,2015-04-20,2015-04-25,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Columbus,Georgia,31907,South,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",0.5865112895646106,0.9934507321230805,-0.7566434880210966,1.1484950087547243,0.5,99.23,0.0,0.596187372336922,4,2015,Monday,0,49.615,High,0,2,1
2293,CA-2015-149342,2015-04-20,2015-04-25,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Columbus,Georgia,31907,South,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,-0.34803138103895537,-0.8043033970404823,-0.7566434880210966,-0.09577908544262391,0.4799999999999999,6.48,0.0,0.596187372336922,4,2015,Monday,0,3.1104,Low,1,2,1
2294,CA-2015-130995,2015-11-01,2015-11-06,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,New York City,New York,10009,East,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,-0.3608841106696936,-1.253741929331373,-0.7566434880210966,-0.11663002941299233,0.27,4.95,0.0,0.596187372336922,11,2015,Sunday,1,1.3365,Low,2,1,1
2295,CA-2017-127929,2017-12-23,2017-12-27,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Middletown,Connecticut,6457,East,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",-0.07687248212529064,-0.35486486474959156,-0.7566434880210966,0.04077980557244975,0.21,60.65,0.0,0.023934529546372672,12,2017,Saturday,1,12.7365,High,0,1,1
2296,CA-2015-113145,2015-11-01,2015-11-05,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,New York City,New York,10011,East,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,-0.34713281317463407,0.09457366754129916,-0.7566434880210966,-0.09578591579914432,0.46,3.38,0.0,0.023934529546372672,11,2015,Sunday,1,1.5548,Low,1,1,0
2297,CA-2015-113145,2015-11-01,2015-11-05,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,New York City,New York,10011,East,FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",0.047884038322886374,0.5440121998321898,-0.7566434880210966,0.332211907920202,0.41000000000000003,51.94,0.0,0.023934529546372672,11,2015,Sunday,1,21.2954,High,0,1,0
2298,CA-2015-113145,2015-11-01,2015-11-05,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,New York City,New York,10011,East,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,-0.2999098627336071,-1.253741929331373,-0.7566434880210966,-0.11683494010860435,0.03,42.95,0.0,0.023934529546372672,11,2015,Sunday,1,1.2885,Medium,2,1,0
2299,CA-2015-113145,2015-11-01,2015-11-05,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,New York City,New York,10011,East,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,1.8774805310640428,1.4428892644139713,-0.7566434880210966,2.4474576331245026,0.43,199.99,0.0,0.023934529546372672,11,2015,Sunday,1,85.99570000000001,High,2,1,0
2300,CA-2015-113145,2015-11-01,2015-11-05,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,New York City,New York,10011,East,TEC-PH-10002597,Technology,Phones,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,0.4398200857141625,0.09457366754129916,-0.7566434880210966,0.41551237465930463,0.25,125.99,0.0,0.023934529546372672,11,2015,Sunday,1,31.4975,High,2,1,0
2301,CA-2014-162362,2014-11-14,2014-11-18,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Midland,Michigan,48640,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,-0.3484164815522359,-0.35486486474959156,-0.7566434880210966,-0.09518484442534912,0.5,4.24,0.0,0.023934529546372672,11,2014,Friday,0,2.12,Low,1,0,0
2302,CA-2014-162362,2014-11-14,2014-11-18,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Midland,Michigan,48640,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,-0.35034198411863865,0.09457366754129916,-0.7566434880210966,-0.0982380137899679,0.49000000000000005,2.88,0.0,0.023934529546372672,11,2014,Friday,0,1.4112,Low,1,0,0
2303,CA-2016-106558,2016-01-17,2016-01-21,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Columbus,Georgia,31907,South,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,0.13822220039661456,0.09457366754129916,-0.7566434880210966,0.012564029683960096,0.1,79.0,0.0,0.023934529546372672,1,2016,Sunday,1,7.9,High,2,2,1
2304,CA-2017-157931,2017-09-17,2017-09-22,Second Class,MO-17800,Meg O'Connel,Home Office,United States,Roswell,Georgia,30076,South,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,0.7927647061357832,0.09457366754129916,-0.7566434880210966,0.68116713839635,0.26,180.98,0.0,0.596187372336922,9,2017,Sunday,1,47.0548,High,0,2,2
2305,CA-2017-157931,2017-09-17,2017-09-22,Second Class,MO-17800,Meg O'Connel,Home Office,United States,Roswell,Georgia,30076,South,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,-0.19822728137282283,-0.35486486474959156,-0.7566434880210966,0.09098676807293211,0.47000000000000003,35.44,0.0,0.596187372336922,9,2017,Sunday,1,16.6568,Medium,1,2,2
2306,CA-2016-115574,2016-12-23,2016-12-24,First Class,BP-11185,Ben Peterman,Corporate,United States,Chicago,Illinois,60623,Central,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",-0.14198335140819898,-0.8043033970404823,0.6965517190360571,-0.1826868342190628,-0.09999999999999999,70.686,42.4116,-1.6928239988252753,12,2016,Friday,0,-7.0686,High,0,0,1
2307,CA-2015-160794,2015-08-06,2015-08-08,First Class,MS-17980,Michael Stewart,Corporate,United States,Houston,Texas,77041,Central,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,-0.3251564105500909,-0.35486486474959156,0.2121533166836726,-0.08021867949458777,0.3625,9.072000000000001,5.443200000000001,-1.120571156034726,8,2015,Thursday,0,3.2886,Medium,1,0,1
